codigoDeBarras|idLivro|exemplar|dataAquisicaoExemplar|dataCadastroSistema|classificacao|areaConhecimento|autores|titulo|ano|isbn|editora|paginas
97489403|308381|9|23/03/2016|21/07/2016|372.21 E45 Ac.308381|EDUCAÇÃO PRÉ-ESCOLAR|OSTETTO, Luciana Esmeralda. |Encontros e encantamentos na educação infantil /:   partilhando experiências de estágios . |2012|9788530805814|10. ed. Campinas (SP): Papirus|200
97483641|303390|1|13/04/2016|13/05/2016|006.6 R738t Ac.303390|COMPUTAÇÃO GRÁFICA|ROHLEDER, Edison; SPECK, Henderson José; SILVA, Júlio César da. |Tutoriais de modelagem 3D utilizando o SolidWorks. |2011|9788575022|3. ed. atual. e ampl. Florianópolis: Visual Books|200
97483642|303390|2|13/04/2016|13/05/2016|006.6 R738t Ac.303390|COMPUTAÇÃO GRÁFICA|ROHLEDER, Edison; SPECK, Henderson José; SILVA, Júlio César da. |Tutoriais de modelagem 3D utilizando o SolidWorks. |2011|9788575022|3. ed. atual. e ampl. Florianópolis: Visual Books|200
97500306|312844|1|27/01/2017|10/03/2017|372.7 L869e Ac.312844|MATEMÁTICA - ESTUDO E ENSINO (PRIMEIRO GRAU)|LORENZATO, Sérgio. |Educação infantil e percepção matemática. |2011|9788574961538|3. ed., rev. Campinas (SP): Autores Associados|201
97500307|312844|2|27/01/2017|10/03/2017|372.7 L869e Ac.312844|MATEMÁTICA - ESTUDO E ENSINO (PRIMEIRO GRAU)|LORENZATO, Sérgio. |Educação infantil e percepção matemática. |2011|9788574961538|3. ed., rev. Campinas (SP): Autores Associados|201
97500308|312844|3|27/01/2017|10/03/2017|372.7 L869e Ac.312844|MATEMÁTICA - ESTUDO E ENSINO (PRIMEIRO GRAU)|LORENZATO, Sérgio. |Educação infantil e percepção matemática. |2011|9788574961538|3. ed., rev. Campinas (SP): Autores Associados|201
97500309|312844|4|27/01/2017|10/03/2017|372.7 L869e Ac.312844|MATEMÁTICA - ESTUDO E ENSINO (PRIMEIRO GRAU)|LORENZATO, Sérgio. |Educação infantil e percepção matemática. |2011|9788574961538|3. ed., rev. Campinas (SP): Autores Associados|201
97500310|312844|5|27/01/2017|10/03/2017|372.7 L869e Ac.312844|MATEMÁTICA - ESTUDO E ENSINO (PRIMEIRO GRAU)|LORENZATO, Sérgio. |Educação infantil e percepção matemática. |2011|9788574961538|3. ed., rev. Campinas (SP): Autores Associados|201
97500311|312844|6|27/01/2017|10/03/2017|372.7 L869e Ac.312844|MATEMÁTICA - ESTUDO E ENSINO (PRIMEIRO GRAU)|LORENZATO, Sérgio. |Educação infantil e percepção matemática. |2011|9788574961538|3. ed., rev. Campinas (SP): Autores Associados|201
97500312|312844|7|27/01/2017|10/03/2017|372.7 L869e Ac.312844|MATEMÁTICA - ESTUDO E ENSINO (PRIMEIRO GRAU)|LORENZATO, Sérgio. |Educação infantil e percepção matemática. |2011|9788574961538|3. ed., rev. Campinas (SP): Autores Associados|201
97500313|312844|8|27/01/2017|10/03/2017|372.7 L869e Ac.312844|MATEMÁTICA - ESTUDO E ENSINO (PRIMEIRO GRAU)|LORENZATO, Sérgio. |Educação infantil e percepção matemática. |2011|9788574961538|3. ed., rev. Campinas (SP): Autores Associados|201
97500314|312844|9|27/01/2017|10/03/2017|372.7 L869e Ac.312844|MATEMÁTICA - ESTUDO E ENSINO (PRIMEIRO GRAU)|LORENZATO, Sérgio. |Educação infantil e percepção matemática. |2011|9788574961538|3. ed., rev. Campinas (SP): Autores Associados|201
97451059|284861|1|31/10/2013|25/09/2014|940.1 F825i Ac.284861|IDADE MÉDIA|FRANCO JR., Hilário. |A Idade Média:   nascimento do ocidente . |201 p|8511000550 |2. ed. rev. e ampl. -. São Paulo: Brasiliense, 2001|201
97451060|284861|2|31/10/2013|25/09/2014|940.1 F825i Ac.284861|IDADE MÉDIA|FRANCO JR., Hilário. |A Idade Média:   nascimento do ocidente . |201 p|8511000550 |2. ed. rev. e ampl. -. São Paulo: Brasiliense, 2001|201
97482921|278953|1|30/01/2016|05/05/2016|681.7 A474i Ac.278953|INSTRUMENTOS CIENTÍFICOS E TECNOLÓGICOS|ALVES, José Luiz Loureiro. |Instrumentação, controle e automação de processos. |2010|9788521617|2. ed. Rio de Janeiro: Livros Técnicos e Científicos|201
97482922|278953|2|30/01/2016|05/05/2016|681.7 A474i Ac.278953|INSTRUMENTOS CIENTÍFICOS E TECNOLÓGICOS|ALVES, José Luiz Loureiro. |Instrumentação, controle e automação de processos. |2010|9788521617|2. ed. Rio de Janeiro: Livros Técnicos e Científicos|201
97443462|278953|3|29/10/2012|16/06/2014|681.7 A474i Ac.278953|INSTRUMENTOS CIENTÍFICOS E TECNOLÓGICOS|ALVES, José Luiz Loureiro. |Instrumentação, controle e automação de processos. |2010|9788521617|2. ed. Rio de Janeiro: Livros Técnicos e Científicos|201
97482923|278953|3|30/01/2016|05/05/2016|681.7 A474i Ac.278953|INSTRUMENTOS CIENTÍFICOS E TECNOLÓGICOS|ALVES, José Luiz Loureiro. |Instrumentação, controle e automação de processos. |2010|9788521617|2. ed. Rio de Janeiro: Livros Técnicos e Científicos|201
97482924|278953|4|30/01/2016|05/05/2016|681.7 A474i Ac.278953|INSTRUMENTOS CIENTÍFICOS E TECNOLÓGICOS|ALVES, José Luiz Loureiro. |Instrumentação, controle e automação de processos. |2010|9788521617|2. ed. Rio de Janeiro: Livros Técnicos e Científicos|201
97482925|278953|5|30/01/2016|05/05/2016|681.7 A474i Ac.278953|INSTRUMENTOS CIENTÍFICOS E TECNOLÓGICOS|ALVES, José Luiz Loureiro. |Instrumentação, controle e automação de processos. |2010|9788521617|2. ed. Rio de Janeiro: Livros Técnicos e Científicos|201
97482926|278953|6|30/01/2016|05/05/2016|681.7 A474i Ac.278953|INSTRUMENTOS CIENTÍFICOS E TECNOLÓGICOS|ALVES, José Luiz Loureiro. |Instrumentação, controle e automação de processos. |2010|9788521617|2. ed. Rio de Janeiro: Livros Técnicos e Científicos|201
97482927|278953|7|30/01/2016|05/05/2016|681.7 A474i Ac.278953|INSTRUMENTOS CIENTÍFICOS E TECNOLÓGICOS|ALVES, José Luiz Loureiro. |Instrumentação, controle e automação de processos. |2010|9788521617|2. ed. Rio de Janeiro: Livros Técnicos e Científicos|201
97474858|305643|1|17/11/2015|17/11/2015|658.407 W267g Ac.305643|EXECUTIVOS - FORMAÇÃO|WAREHAM, John. |Grandes segredos de um headhunter. |1994|8571234396|São Paulo: Best Seller|203
97451133|272361|1|31/10/2013|25/09/2014|511.3 A368i Ac.272361|LÓGICA SIMBÓLICA E MATEMÁTICA|ALENCAR FILHO, Edgard de. |Iniciação a lógica matemática. |2002|9788521304036|São Paulo: Nobel|203
97451134|272361|2|31/10/2013|25/09/2014|511.3 A368i Ac.272361|LÓGICA SIMBÓLICA E MATEMÁTICA|ALENCAR FILHO, Edgard de. |Iniciação a lógica matemática. |2002|9788521304036|São Paulo: Nobel|203
97451135|272361|3|31/10/2013|25/09/2014|511.3 A368i Ac.272361|LÓGICA SIMBÓLICA E MATEMÁTICA|ALENCAR FILHO, Edgard de. |Iniciação a lógica matemática. |2002|9788521304036|São Paulo: Nobel|203
97451136|272361|4|31/10/2013|25/09/2014|511.3 A368i Ac.272361|LÓGICA SIMBÓLICA E MATEMÁTICA|ALENCAR FILHO, Edgard de. |Iniciação a lógica matemática. |2002|9788521304036|São Paulo: Nobel|203
97451137|272361|5|31/10/2013|25/09/2014|511.3 A368i Ac.272361|LÓGICA SIMBÓLICA E MATEMÁTICA|ALENCAR FILHO, Edgard de. |Iniciação a lógica matemática. |2002|9788521304036|São Paulo: Nobel|203
97451138|272361|6|31/10/2013|25/09/2014|511.3 A368i Ac.272361|LÓGICA SIMBÓLICA E MATEMÁTICA|ALENCAR FILHO, Edgard de. |Iniciação a lógica matemática. |2002|9788521304036|São Paulo: Nobel|203
97451139|272361|7|31/10/2013|25/09/2014|511.3 A368i Ac.272361|LÓGICA SIMBÓLICA E MATEMÁTICA|ALENCAR FILHO, Edgard de. |Iniciação a lógica matemática. |2002|9788521304036|São Paulo: Nobel|203
97448572|272361|8|08/08/2014|21/08/2014|511.3 A368i Ac.272361|LÓGICA SIMBÓLICA E MATEMÁTICA|ALENCAR FILHO, Edgard de. |Iniciação a lógica matemática. |2002|9788521304036|São Paulo: Nobel|203
97448573|272361|9|08/08/2014|21/08/2014|511.3 A368i Ac.272361|LÓGICA SIMBÓLICA E MATEMÁTICA|ALENCAR FILHO, Edgard de. |Iniciação a lógica matemática. |2002|9788521304036|São Paulo: Nobel|203
97480959|307773|1|23/03/2016|23/03/2016|823 C555c Ac.307773|FICÇÃO INGLESA|CHRISTIE, Agatha. |Cipreste triste. |1987|8511515305|Rio de Janeiro: Record|204
97501277|300451|1|14/10/2016|10/04/2017|823 A211g Ac.300451|FICÇÃO INGLESA|ADAMS, Douglas. |O guia do mochileiro das galáxias. |2009|9788599296578|São Paulo: Arqueiro|204
97457807|292354|1|02/05/2013|02/03/2015|B869.3 A447m Ac.292354|FICÇÃO BRASILEIRA|ALMEIDA, Manuel Antônio de. |Memórias de um sargento de milícias:   texto integral. |2012|9788572323529|6. ed. São Paulo: Martin Claret|204
97457808|292354|2|02/05/2013|02/03/2015|B869.3 A447m Ac.292354|FICÇÃO BRASILEIRA|ALMEIDA, Manuel Antônio de. |Memórias de um sargento de milícias:   texto integral. |2012|9788572323529|6. ed. São Paulo: Martin Claret|204
97457809|292354|3|02/05/2013|02/03/2015|B869.3 A447m Ac.292354|FICÇÃO BRASILEIRA|ALMEIDA, Manuel Antônio de. |Memórias de um sargento de milícias:   texto integral. |2012|9788572323529|6. ed. São Paulo: Martin Claret|204
97457810|292354|4|02/05/2013|02/03/2015|B869.3 A447m Ac.292354|FICÇÃO BRASILEIRA|ALMEIDA, Manuel Antônio de. |Memórias de um sargento de milícias:   texto integral. |2012|9788572323529|6. ed. São Paulo: Martin Claret|204
97457811|292354|5|02/05/2013|02/03/2015|B869.3 A447m Ac.292354|FICÇÃO BRASILEIRA|ALMEIDA, Manuel Antônio de. |Memórias de um sargento de milícias:   texto integral. |2012|9788572323529|6. ed. São Paulo: Martin Claret|204
97482515|299378|1|26/02/2016|02/05/2016|604.2 S741m Ac.299378|DESENHO TÉCNICO|SPECK, Henderson José; PEIXOTO, Virgílio Vieira. |Manual básico de desenho técnico. |2013|9788532806505|8.ed. Florianópolis: Ed. da UFSC|204
97482516|299378|2|26/02/2016|02/05/2016|604.2 S741m Ac.299378|DESENHO TÉCNICO|SPECK, Henderson José; PEIXOTO, Virgílio Vieira. |Manual básico de desenho técnico. |2013|9788532806505|8.ed. Florianópolis: Ed. da UFSC|204
97490958|308492|1|23/03/2016|17/08/2016|379.81 M527c Ac.308492|EDUCAÇÃO E ESTADO - BRASIL|MELLO, Guiomar Namo de. |Cidadania e competitividade:   desafios educacionais do terceiro milênio . |2002|9788524905115|9. ed. São Paulo: Cortez|204
97490959|308492|2|23/03/2016|17/08/2016|379.81 M527c Ac.308492|EDUCAÇÃO E ESTADO - BRASIL|MELLO, Guiomar Namo de. |Cidadania e competitividade:   desafios educacionais do terceiro milênio . |2002|9788524905115|9. ed. São Paulo: Cortez|204
97494075|276826|1|23/03/2016|06/10/2016|379.81 M527c Ac.276826|EDUCAÇÃO E ESTADO - BRASIL|MELLO, Guiomar Namo de. |Cidadania e competitividade:   desafios educacionais do terceiro milênio . |2005|8524905115|10. ed. São Paulo: Cortez|204
97494076|276826|2|23/03/2016|06/10/2016|379.81 M527c Ac.276826|EDUCAÇÃO E ESTADO - BRASIL|MELLO, Guiomar Namo de. |Cidadania e competitividade:   desafios educacionais do terceiro milênio . |2005|8524905115|10. ed. São Paulo: Cortez|204
97494077|276826|3|23/03/2016|06/10/2016|379.81 M527c Ac.276826|EDUCAÇÃO E ESTADO - BRASIL|MELLO, Guiomar Namo de. |Cidadania e competitividade:   desafios educacionais do terceiro milênio . |2005|8524905115|10. ed. São Paulo: Cortez|204
97494078|276826|4|23/03/2016|06/10/2016|379.81 M527c Ac.276826|EDUCAÇÃO E ESTADO - BRASIL|MELLO, Guiomar Namo de. |Cidadania e competitividade:   desafios educacionais do terceiro milênio . |2005|8524905115|10. ed. São Paulo: Cortez|204
97494079|276826|5|23/03/2016|06/10/2016|379.81 M527c Ac.276826|EDUCAÇÃO E ESTADO - BRASIL|MELLO, Guiomar Namo de. |Cidadania e competitividade:   desafios educacionais do terceiro milênio . |2005|8524905115|10. ed. São Paulo: Cortez|204
97494080|276826|6|23/03/2016|06/10/2016|379.81 M527c Ac.276826|EDUCAÇÃO E ESTADO - BRASIL|MELLO, Guiomar Namo de. |Cidadania e competitividade:   desafios educacionais do terceiro milênio . |2005|8524905115|10. ed. São Paulo: Cortez|204
97494081|276826|7|23/03/2016|06/10/2016|379.81 M527c Ac.276826|EDUCAÇÃO E ESTADO - BRASIL|MELLO, Guiomar Namo de. |Cidadania e competitividade:   desafios educacionais do terceiro milênio . |2005|8524905115|10. ed. São Paulo: Cortez|204
97483575|282519|1|30/01/2016|12/05/2016|301 L314a Ac.282519|SOCIOLOGIA E ANTROPOLOGIA|LAPLANTINE, François. |Aprender antropologia. |1988|9788511070309|São Paulo: Brasiliense|205
97484425|282519|2|23/03/2016|19/05/2016|301 L314a Ac.282519|SOCIOLOGIA E ANTROPOLOGIA|LAPLANTINE, François. |Aprender antropologia. |1988|9788511070309|São Paulo: Brasiliense|205
97500275|282519|3|27/01/2017|10/03/2017|301 L314a Ac.282519|SOCIOLOGIA E ANTROPOLOGIA|LAPLANTINE, François. |Aprender antropologia. |1988|9788511070309|São Paulo: Brasiliense|205
97500276|282519|4|27/01/2017|10/03/2017|301 L314a Ac.282519|SOCIOLOGIA E ANTROPOLOGIA|LAPLANTINE, François. |Aprender antropologia. |1988|9788511070309|São Paulo: Brasiliense|205
97500277|282519|5|27/01/2017|10/03/2017|301 L314a Ac.282519|SOCIOLOGIA E ANTROPOLOGIA|LAPLANTINE, François. |Aprender antropologia. |1988|9788511070309|São Paulo: Brasiliense|205
97500278|282519|6|27/01/2017|10/03/2017|301 L314a Ac.282519|SOCIOLOGIA E ANTROPOLOGIA|LAPLANTINE, François. |Aprender antropologia. |1988|9788511070309|São Paulo: Brasiliense|205
97500279|282519|7|27/01/2017|10/03/2017|301 L314a Ac.282519|SOCIOLOGIA E ANTROPOLOGIA|LAPLANTINE, François. |Aprender antropologia. |1988|9788511070309|São Paulo: Brasiliense|205
97500280|282519|8|27/01/2017|10/03/2017|301 L314a Ac.282519|SOCIOLOGIA E ANTROPOLOGIA|LAPLANTINE, François. |Aprender antropologia. |1988|9788511070309|São Paulo: Brasiliense|205
97481318|306991|1|30/01/2016|04/04/2016|668.4 T255 Ac.306991|PLÁSTICOS|MICHAELI, Walter (Et.al). |Tecnologia dos plásticos. |1995|9788521200093|1ª ed. São Paulo: Edgar Blucher|205
97481319|306991|2|30/01/2016|04/04/2016|668.4 T255 Ac.306991|PLÁSTICOS|MICHAELI, Walter (Et.al). |Tecnologia dos plásticos. |1995|9788521200093|1ª ed. São Paulo: Edgar Blucher|205
97450863|299497|1|13/08/2014|19/09/2014|005.133 P637 Ac.299497|LINGUAGENS  ESPECÍFICAS DE PROGRAMAÇÃO DE COMPUTADORES|PILGRIM, Mark. |HTML5:   entendendo e executando. |2011|9788576085904|Rio de Janeiro: Alta Books|205
97450864|299497|2|13/08/2014|19/09/2014|005.133 P637 Ac.299497|LINGUAGENS  ESPECÍFICAS DE PROGRAMAÇÃO DE COMPUTADORES|PILGRIM, Mark. |HTML5:   entendendo e executando. |2011|9788576085904|Rio de Janeiro: Alta Books|205
97451930|290271|1|31/10/2013|09/10/2014|371.207 V331p Ac.290271|PLANEJAMENTO EDUCACIONAL|VASCONCELLOS, Celso dos S. |Planejamento:   projeto de ensino-aprendizagem e projeto político-pedagógico . |2012|9788585819071|22. ed. São Paulo: Libertad|205
97451931|290271|2|31/10/2013|09/10/2014|371.207 V331p Ac.290271|PLANEJAMENTO EDUCACIONAL|VASCONCELLOS, Celso dos S. |Planejamento:   projeto de ensino-aprendizagem e projeto político-pedagógico . |2012|9788585819071|22. ed. São Paulo: Libertad|205
97447555|296671|1|24/07/2014|14/08/2014|371.207 V331p Ac.296671|PLANEJAMENTO EDUCACIONAL|VASCONCELLOS, Celso dos S. |Planejamento:   projeto de ensino-aprendizagem e projeto político-pedagógico . |2012|9788585819071|23. ed. São Paulo: Libertad|205
97447556|296671|2|24/07/2014|14/08/2014|371.207 V331p Ac.296671|PLANEJAMENTO EDUCACIONAL|VASCONCELLOS, Celso dos S. |Planejamento:   projeto de ensino-aprendizagem e projeto político-pedagógico . |2012|9788585819071|23. ed. São Paulo: Libertad|205
97447557|296671|3|24/07/2014|14/08/2014|371.207 V331p Ac.296671|PLANEJAMENTO EDUCACIONAL|VASCONCELLOS, Celso dos S. |Planejamento:   projeto de ensino-aprendizagem e projeto político-pedagógico . |2012|9788585819071|23. ed. São Paulo: Libertad|205
97447558|296671|4|24/07/2014|14/08/2014|371.207 V331p Ac.296671|PLANEJAMENTO EDUCACIONAL|VASCONCELLOS, Celso dos S. |Planejamento:   projeto de ensino-aprendizagem e projeto político-pedagógico . |2012|9788585819071|23. ed. São Paulo: Libertad|205
97447559|296671|5|24/07/2014|14/08/2014|371.207 V331p Ac.296671|PLANEJAMENTO EDUCACIONAL|VASCONCELLOS, Celso dos S. |Planejamento:   projeto de ensino-aprendizagem e projeto político-pedagógico . |2012|9788585819071|23. ed. São Paulo: Libertad|205
97447560|296671|6|24/07/2014|14/08/2014|371.207 V331p Ac.296671|PLANEJAMENTO EDUCACIONAL|VASCONCELLOS, Celso dos S. |Planejamento:   projeto de ensino-aprendizagem e projeto político-pedagógico . |2012|9788585819071|23. ed. São Paulo: Libertad|205
97447561|296671|7|24/07/2014|14/08/2014|371.207 V331p Ac.296671|PLANEJAMENTO EDUCACIONAL|VASCONCELLOS, Celso dos S. |Planejamento:   projeto de ensino-aprendizagem e projeto político-pedagógico . |2012|9788585819071|23. ed. São Paulo: Libertad|205
97447562|296671|8|24/07/2014|14/08/2014|371.207 V331p Ac.296671|PLANEJAMENTO EDUCACIONAL|VASCONCELLOS, Celso dos S. |Planejamento:   projeto de ensino-aprendizagem e projeto político-pedagógico . |2012|9788585819071|23. ed. São Paulo: Libertad|205
97447563|296671|9|24/07/2014|14/08/2014|371.207 V331p Ac.296671|PLANEJAMENTO EDUCACIONAL|VASCONCELLOS, Celso dos S. |Planejamento:   projeto de ensino-aprendizagem e projeto político-pedagógico . |2012|9788585819071|23. ed. São Paulo: Libertad|205
97500839|302983|1|14/10/2016|23/03/2017|823 A211p Ac.302983|FICÇÃO INGLESA|ADAMS, Douglas. |Praticamente inofensiva. |2009|9788599296615|São Paulo: Arqueiro|206
97500979|302983|1|14/11/2016|27/03/2017|823 A211p Ac.302983|FICÇÃO INGLESA|ADAMS, Douglas. |Praticamente inofensiva. |2009|9788599296615|São Paulo: Arqueiro|206
97487973|306926|1|30/01/2016|23/06/2016|537 F961g Ac.306926|ELETRICIDADE E ELETRÔNICA|FUJITAKI, Kazuhiro; TREND-PRO CO. |Guia mangá de eletricidade. |2010|9788575221907|São Paulo: Novatec|206
97487974|306926|2|30/01/2016|23/06/2016|537 F961g Ac.306926|ELETRICIDADE E ELETRÔNICA|FUJITAKI, Kazuhiro; TREND-PRO CO. |Guia mangá de eletricidade. |2010|9788575221907|São Paulo: Novatec|206
97453419|300139|1|13/08/2014|19/11/2014|658.562 C678i Ac.300139|Controle da Qualidade|COHEN, Roberto. |Implantação de help desk e service desk. |2008|9788575221648|São Paulo: Novatec|206
97453420|300139|2|13/08/2014|19/11/2014|658.562 C678i Ac.300139|Controle da Qualidade|COHEN, Roberto. |Implantação de help desk e service desk. |2008|9788575221648|São Paulo: Novatec|206
97484125|285754|1|23/03/2016|18/05/2016|371.1 F679c Ac.285754|ESCOLAS - ADMINISTRAÇÃO DE PESSOAL|FONTANA, Roseli Ap. Cação. |Como nos tornamos professoras?  3. |2010|9788586583742|ed. -. Belo Horizonte: Autêntica|206
97484126|285754|2|23/03/2016|18/05/2016|371.1 F679c Ac.285754|ESCOLAS - ADMINISTRAÇÃO DE PESSOAL|FONTANA, Roseli Ap. Cação. |Como nos tornamos professoras?  3. |2010|9788586583742|ed. -. Belo Horizonte: Autêntica|206
97484127|285754|3|23/03/2016|18/05/2016|371.1 F679c Ac.285754|ESCOLAS - ADMINISTRAÇÃO DE PESSOAL|FONTANA, Roseli Ap. Cação. |Como nos tornamos professoras?  3. |2010|9788586583742|ed. -. Belo Horizonte: Autêntica|206
97484128|285754|4|23/03/2016|18/05/2016|371.1 F679c Ac.285754|ESCOLAS - ADMINISTRAÇÃO DE PESSOAL|FONTANA, Roseli Ap. Cação. |Como nos tornamos professoras?  3. |2010|9788586583742|ed. -. Belo Horizonte: Autêntica|206
97451559|290190|1|31/10/2013|03/10/2014|796.07 Q3 Ac.290190|Esportes e Jogos Atléticos ao Ar Livre - Educação, pesquisa e tópicos relacionados|MOREIRA, Evando Carlos; NISTA-PICCOLO, Vilma Lení. |O quê e como ensinar educação física na escola. |2009|9788587114600|Jundiaí: Fontoura|206
97451560|290190|2|31/10/2013|03/10/2014|796.07 Q3 Ac.290190|Esportes e Jogos Atléticos ao Ar Livre - Educação, pesquisa e tópicos relacionados|MOREIRA, Evando Carlos; NISTA-PICCOLO, Vilma Lení. |O quê e como ensinar educação física na escola. |2009|9788587114600|Jundiaí: Fontoura|206
97451561|290190|3|31/10/2013|03/10/2014|796.07 Q3 Ac.290190|Esportes e Jogos Atléticos ao Ar Livre - Educação, pesquisa e tópicos relacionados|MOREIRA, Evando Carlos; NISTA-PICCOLO, Vilma Lení. |O quê e como ensinar educação física na escola. |2009|9788587114600|Jundiaí: Fontoura|206
97451562|290190|4|31/10/2013|03/10/2014|796.07 Q3 Ac.290190|Esportes e Jogos Atléticos ao Ar Livre - Educação, pesquisa e tópicos relacionados|MOREIRA, Evando Carlos; NISTA-PICCOLO, Vilma Lení. |O quê e como ensinar educação física na escola. |2009|9788587114600|Jundiaí: Fontoura|206
97451563|290190|5|31/10/2013|03/10/2014|796.07 Q3 Ac.290190|Esportes e Jogos Atléticos ao Ar Livre - Educação, pesquisa e tópicos relacionados|MOREIRA, Evando Carlos; NISTA-PICCOLO, Vilma Lení. |O quê e como ensinar educação física na escola. |2009|9788587114600|Jundiaí: Fontoura|206
97451564|290190|6|31/10/2013|03/10/2014|796.07 Q3 Ac.290190|Esportes e Jogos Atléticos ao Ar Livre - Educação, pesquisa e tópicos relacionados|MOREIRA, Evando Carlos; NISTA-PICCOLO, Vilma Lení. |O quê e como ensinar educação física na escola. |2009|9788587114600|Jundiaí: Fontoura|206
97451565|290190|7|31/10/2013|03/10/2014|796.07 Q3 Ac.290190|Esportes e Jogos Atléticos ao Ar Livre - Educação, pesquisa e tópicos relacionados|MOREIRA, Evando Carlos; NISTA-PICCOLO, Vilma Lení. |O quê e como ensinar educação física na escola. |2009|9788587114600|Jundiaí: Fontoura|206
